build,subfeature,playtime,fps,date
is_87,Two,35167,53.92929,2023-01-17 09:08:03.363
is_87,One,35623,49.314407,2023-01-17 09:19:40.099
is_87,One,33934,52.207535,2023-01-17 08:31:45.578
is_87,Four,34279,43.53855,2023-01-17 08:42:36.632
is_87,Three,34841,57.029602,2023-01-17 08:56:46.657
liveday_26,Four,21855,40.49169,2023-04-11 10:11:27.744
liveday_26,Four,23457,46.26257,2023-04-11 10:39:24.416
liveday_26,One,11019,51.869385,2023-04-11 06:22:46.63
liveday_26,One,11521,61.3829,2023-04-11 06:32:01.133
liveday_26,One,20366,45.34663,2023-04-11 09:30:47.795
liveday_26,Four,18940,50.541603,2023-04-11 08:44:18.877
liveday_26,Three,22828,48.629505,2023-04-11 10:27:59.932
liveday_26,Five,24688,41.858444,2023-04-11 11:01:48.868
liveday_26,One,24109,39.506092,2023-04-11 10:51:04.419
liveday_26,Two,19722,51.181137,2023-04-11 08:59:06.659
liveday_26,Three,28199,56.436005,2023-03-28 09:14:32.226
liveday_26,Five,34113,54.527298,2023-03-28 10:53:34.463
liveday_26,One,27603,56.47657,2023-03-28 09:04:22.225
liveday_26,Four,26469,44.863163,2023-03-28 08:43:46.682
liveday_26,Seven,25870,43.252228,2023-03-28 08:33:31.149
liveday_26,Five,33119,50.510807,2023-03-28 10:36:47.783
liveday_26,Two,26925,43.69406,2023-03-28 08:51:36.604
is_103,One,4724,92.369545,2023-02-17 14:18:51.147
is_103,Three,4246,88.76073,2023-02-17 13:56:51.168
is_103,Four,4287,99.2218,2023-02-17 14:03:13.312
is_89,Two,30025,52.70477,2023-01-23 10:40:14.421
liveday_4,Three,6755,40.506077,2023-02-21 04:13:10.076
liveday_4,Three,8580,22.502945,2023-02-21 06:13:44.481
liveday_4,Three,8018,42.054344,2023-02-21 05:27:29.919
liveday_4,Three,7280,39.433655,2023-02-21 04:46:26.629
liveday_4,Three,6929,40.534863,2023-02-21 04:21:45.5
liveday_4,Three,8360,34.677475,2023-02-21 05:45:57.791
liveday_4,Three,6991,13.468695,2023-02-21 04:25:26.687
liveday_4,Three,7669,41.65974,2023-02-21 05:05:51.153
liveday_4,Three,9468,42.93269,2023-02-21 06:34:58.826
liveday_4,Three,7798,41.98719,2023-02-21 05:10:30.093
liveday_2,One,19132,53.175346,2023-02-15 04:47:45.532
main_905,One,11983,57.306595,2023-04-06 11:07:46.676
main_905,One,12617,56.069782,2023-04-06 11:19:14.482
is_86,One,16231,54.902756,2023-01-13 08:52:27.703
is_86,One,20198,57.315247,2023-01-13 11:27:52.275
is_86,Two,15644,55.642452,2023-01-13 08:30:15.543
is_86,Three,18969,53.647877,2023-01-13 10:23:21.19
is_86,One,14288,54.452263,2023-01-13 06:28:01.132
is_86,Four,14626,54.588966,2023-01-13 06:36:37.748
is_86,Four,15412,54.609467,2023-01-13 08:22:59.934
is_86,One,16127,55.180603,2023-01-13 08:48:00.018
is_86,One,17874,53.522892,2023-01-13 09:55:07.77
is_86,Two,18396,54.7835,2023-01-13 10:10:26.63
is_86,Three,13859,54.437607,2023-01-13 06:17:43.316
is_86,Three,17531,56.662785,2023-01-13 09:26:59.966
is_86,Four,18163,55.36993,2023-01-13 10:03:37.724
is_86,Two,14666,10.081373,2023-01-13 06:41:22.261
is_86,Three,16038,55.644417,2023-01-13 08:39:50.051
is_86,Two,16950,53.65785,2023-01-13 09:13:58.803
is_86,Four,19357,10.046133,2023-01-13 10:38:41.123
is_86,One,15108,53.684277,2023-01-13 08:14:37.776
is_86,Four,19768,54.899815,2023-01-13 11:16:03.332
is_86,Four,16495,54.464516,2023-01-13 09:02:45.59
is_86,Two,20894,55.334274,2023-01-13 11:44:47.784
is_86,One,19313,52.714592,2023-01-13 10:33:35.563
liveday_14,One,1112,85.313,2023-03-13 04:50:58.803
liveday_14,One,1664,81.92251,2023-03-13 05:00:54.489
is_89,Seven,48270,64.58262,2023-01-19 09:42:56.675
liveday_26,Four,53994,55.736332,2023-03-30 06:13:53.365
liveday_26,Four,54106,56.204815,2023-03-30 06:15:45.574
liveday_26,Two,55482,56.362183,2023-03-30 06:40:11.193
liveday_26,Two,52167,56.40413,2023-03-30 05:41:45.548
liveday_26,One,56114,54.62139,2023-03-30 06:51:55.563
liveday_26,One,56232,54.063087,2023-03-30 06:53:53.38
liveday_26,Two,51882,54.231438,2023-03-30 05:37:00.052
liveday_26,One,53197,57.249775,2023-03-30 05:59:47.723
liveday_26,One,52891,56.949,2023-03-30 05:54:41.15
liveday_26,Three,54772,56.62102,2023-03-30 06:27:34.455
s00_13,NULL,5259,95.327415,2023-05-05 10:09:30.086
s00_13,NULL,5535,91.96593,2023-05-05 10:14:06.698
s00_13,NULL,2734,94.85133,2023-05-05 09:26:25.508
s00_13,NULL,1832,93.97347,2023-05-05 09:10:24.42
s00_13,NULL,6244,55.029484,2023-05-05 10:26:55.583
is_87,Three,50235,47.836918,2023-01-18 06:53:04.4
is_87,Four,46430,53.852924,2023-01-18 05:11:21.169
is_87,Four,49842,41.560707,2023-01-18 06:44:55.561
is_87,One,49568,13.98643,2023-01-18 06:33:12.243
is_87,Two,45976,52.369602,2023-01-18 04:53:35.56
is_87,One,45002,54.975967,2023-01-18 04:20:13.341
is_87,Four,46610,54.841263,2023-01-18 05:16:03.34
is_87,Three,48805,63.11624,2023-01-18 06:14:34.423
is_87,Seven,46472,50.68909,2023-01-18 05:12:37.722
is_87,Two,47596,53.867046,2023-01-18 05:42:56.627
is_87,Two,49465,59.508514,2023-01-18 06:26:36.676
is_87,Three,45709,49.772808,2023-01-18 04:41:58.844
is_87,Two,44506,89.23218,2023-01-18 04:03:52.289
is_87,Four,48202,51.460598,2023-01-18 06:00:24.472
is_87,One,47896,57.33206,2023-01-18 05:51:48.853
is_87,One,49618,11.67745,2023-01-18 06:36:30.049
is_87,Four,45517,58.656345,2023-01-18 04:32:35.519
is_87,One,46386,48.0641,2023-01-18 05:04:41.128
is_87,Three,47225,58.752674,2023-01-18 05:33:05.515
liveday_29,Three,5162,59.637955,2023-04-21 16:27:20.035
liveday_29,Four,3945,57.950912,2023-04-21 16:05:22.239
liveday_29,Three,5939,57.18212,2023-04-21 16:40:39.922
liveday_29,One,6650,57.59254,2023-04-21 16:53:16.614
liveday_29,Two,4585,57.144135,2023-04-21 16:16:56.688
liveday_29,Three,4135,31.552721,2023-04-16 05:59:50.015
liveday_29,Four,1343,47.429485,2023-04-16 05:09:57.789
liveday_29,Four,2662,27.995798,2023-04-16 05:33:26.645
liveday_29,Two,4587,39.806084,2023-04-16 06:08:13.363
liveday_29,Two,3200,38.88216,2023-04-16 05:43:19.935
liveday_29,One,6498,71.74822,2023-04-16 06:42:57.735
liveday_29,Five,5268,43.80377,2023-04-16 06:20:35.531
liveday_29,Three,5863,33.152126,2023-04-16 06:31:28.871
liveday_29,Two,776,55.60242,2023-04-16 04:59:31.195
liveday_29,One,2026,44.143642,2023-04-16 05:21:50.044
main_825,Ten,3097,24.330181,2023-02-14 05:08:11.191
main_815,Two,5351,94.86394,2023-02-09 05:41:27.738
main_815,Three,5264,46.153885,2023-02-09 05:18:43.327
liveday_26,Three,79367,53.334896,2023-04-11 10:27:58.864
liveday_26,Five,81216,50.709896,2023-04-11 11:01:47.754
liveday_26,One,65900,53.877884,2023-04-11 06:22:45.548
liveday_26,Three,68016,53.763138,2023-04-11 07:03:07.726
liveday_26,One,80636,53.48609,2023-04-11 10:51:03.381
liveday_26,One,76042,51.171936,2023-04-11 09:30:46.695
liveday_26,Four,78428,51.487667,2023-04-11 10:11:26.67
liveday_26,Two,74823,54.09995,2023-04-11 08:59:06.626
liveday_26,One,66407,54.405674,2023-04-11 06:31:59.982
liveday_26,Seven,62688,57.206577,2023-04-11 05:28:31.167
liveday_26,Four,79994,53.110054,2023-04-11 10:39:23.337
is_90,One,8359,84.31405,2023-01-25 11:15:39.96
is_90,Four,8070,89.603806,2023-01-25 10:58:40.093
is_90,Two,8139,95.42212,2023-01-25 11:03:54.451
is_90,One,8189,99.91327,2023-01-25 11:11:38.827
is_90,Two,8758,10.175163,2023-01-25 11:40:53.302
is_90,Three,8707,84.78257,2023-01-25 11:29:53.352
liveday_29,Two,32289,93.085396,2023-04-20 06:05:45.577
liveday_29,One,28241,78.45629,2023-04-20 04:53:13.312
liveday_29,One,33844,90.98397,2023-04-20 06:33:24.403
liveday_29,Four,29171,83.62913,2023-04-20 05:10:15.513
liveday_29,Two,31294,99.46254,2023-04-20 05:48:53.327
liveday_29,One,31075,87.561195,2023-04-20 05:44:26.612
liveday_29,One,25334,85.08116,2023-04-20 04:02:46.642
liveday_29,One,33189,91.30493,2023-04-20 06:21:32.235
liveday_29,Five,26357,94.66946,2023-04-20 04:20:50.044
liveday_29,Four,30256,57.087566,2023-04-20 05:30:28.808
liveday_29,Five,34460,92.276276,2023-04-20 06:44:39.906
liveday_29,Four,30012,93.54156,2023-04-20 05:25:09.988
is_87,Four,44223,21.368149,2023-01-18 11:28:25.548
liveday_4,Three,552,31.08095,2023-02-20 11:11:31.148
liveday_4,Three,603,10.207496,2023-02-20 11:16:20.081
liveday_26,One,87789,53.567528,2023-03-31 06:06:05.51
liveday_26,Four,89176,24.455444,2023-03-31 06:30:25.549
liveday_26,Four,89269,53.789845,2023-03-31 06:31:58.825
liveday_26,Four,88288,51.596214,2023-03-31 06:15:08.838
liveday_26,Two,90384,48.11638,2023-03-31 06:51:21.162
liveday_26,One,87482,53.3955,2023-03-31 06:00:59.985
is_102,Seven,209,41.689358,2023-02-01 03:59:12.21
is_87,Three,44901,53.200687,2023-01-17 08:56:45.566
is_87,Three,41175,52.61946,2023-01-17 06:18:07.757
is_87,One,41982,53.860962,2023-01-17 06:39:38.846
is_87,Four,38964,51.942406,2023-01-17 05:25:38.872
is_87,Three,39398,51.46595,2023-01-17 05:35:48.864
is_87,Four,44249,48.588516,2023-01-17 08:42:36.611
is_87,One,40362,53.278957,2023-01-17 05:57:29.978
is_87,Two,39806,52.502266,2023-01-17 05:45:40.024
is_87,Two,45393,53.212048,2023-01-17 09:08:02.281
is_87,Three,42958,54.204464,2023-01-17 07:01:51.189
is_87,Four,40518,48.815197,2023-01-17 06:04:24.468
is_87,Two,41457,53.304306,2023-01-17 06:25:57.735
is_87,Four,42373,50.741325,2023-01-17 06:49:07.7
is_87,One,45891,52.242874,2023-01-17 09:19:40.088
is_87,One,38343,52.279694,2023-01-17 05:12:21.13
is_87,Two,43252,51.13581,2023-01-17 08:18:43.367
is_87,One,43818,51.53303,2023-01-17 08:31:45.535
preflight_1151,Seven,773,11.990902,2023-02-06 09:33:20.067
preflight_1151,Seven,726,22.88713,2023-02-06 09:26:24.467
preflight_1151,Seven,878,10.716038,2023-02-06 09:45:33.3
liveday_26,One,54426,53.217876,2023-04-11 09:30:47.754
liveday_26,Four,56811,53.146336,2023-04-11 10:11:26.665
liveday_26,Three,57284,10.041499,2023-04-11 10:20:11.11
liveday_26,Five,59595,52.300262,2023-04-11 11:01:47.75
liveday_26,Four,58350,53.71948,2023-04-11 10:39:22.299
liveday_26,One,59000,52.506187,2023-04-11 10:51:03.382
liveday_26,Three,57722,51.44262,2023-04-11 10:27:58.892
is_90,One,5036,38.57278,2023-01-25 05:00:45.51
is_90,One,8078,42.839798,2023-01-25 06:49:42.264
is_90,Three,8120,10.243965,2023-01-25 06:53:49.924
is_90,Three,5540,50.631172,2023-01-25 05:21:27.759
is_90,Two,6388,51.925198,2023-01-25 05:47:43.373
is_90,Three,8504,45.08259,2023-01-25 07:03:54.498
is_90,One,6679,54.1595,2023-01-25 06:00:16.687
is_90,Four,7456,45.79099,2023-01-25 06:26:16.637
is_90,Four,6016,47.151756,2023-01-25 05:36:40.027
is_90,Two,7865,47.676613,2023-01-25 06:39:36.674
is_90,Three,7051,49.127415,2023-01-25 06:13:11.18
main_825,Eight,1191,35.853474,2023-02-15 08:34:21.105
main_825,Eight,3166,64.57106,2023-02-15 10:39:45.53
main_825,Eight,2568,65.19181,2023-02-15 10:06:13.325
main_825,Eight,3030,62.61268,2023-02-15 10:35:31.149
main_825,Eight,2825,65.113045,2023-02-15 10:30:35.568
main_825,One,958,54.24373,2023-02-15 05:38:32.229
main_825,Eight,2230,69.453896,2023-02-15 09:17:15.508
main_825,Eight,1458,65.40078,2023-02-15 09:04:21.116
main_825,One,998,10.024568,2023-02-15 05:43:57.706
main_825,Eight,2018,69.425964,2023-02-15 09:13:43.364
main_825,Eight,1302,68.11908,2023-02-15 08:59:02.247
main_825,Eight,1857,65.57702,2023-02-15 09:11:01.159
main_825,Eight,2689,65.25815,2023-02-15 10:13:34.418
main_825,Eight,3299,64.96215,2023-02-15 10:23:44.419
main_825,One,365,54.18351,2023-02-15 05:24:53.367
is_89,Two,53109,55.533287,2023-01-19 09:29:05.525
is_89,One,52845,46.189934,2023-01-19 09:12:40.059
is_89,Four,52801,43.15793,2023-01-19 09:08:01.192
liveday_8,Three,5802,85.83036,2023-02-27 08:27:19.948
is_84,Three,2206,59.654873,2023-01-09 10:51:43.346
is_84,Three,3163,59.636715,2023-01-09 11:29:34.481
is_84,Two,1941,56.536278,2023-01-09 10:36:13.367
is_84,Four,2639,59.441277,2023-01-09 11:11:45.535
is_84,One,2457,59.729053,2023-01-09 11:02:54.497
is_84,One,1394,58.1035,2023-01-09 10:14:48.804
is_84,Four,1695,57.92204,2023-01-09 10:25:28.869
is_84,Two,2848,59.216953,2023-01-09 11:17:52.252
main_825,One,290,37.395874,2023-02-17 05:58:02.222
main_825,One,290,23.464766,2023-02-17 06:05:15.585
is_89,Four,22726,28.784353,2023-01-23 04:10:54.49
is_89,Two,23188,50.523575,2023-01-23 04:37:42.212
is_89,Four,23652,50.22093,2023-01-23 05:00:05.555
is_89,Three,24147,52.13914,2023-01-23 05:17:54.456
is_89,Two,24542,54.52093,2023-01-23 05:35:48.85
is_89,One,24307,53.527504,2023-01-23 05:26:20.007
is_86,Three,10926,59.891666,2023-01-13 10:23:23.321
is_86,Four,11307,59.72843,2023-01-13 10:41:54.459
is_86,Three,11802,59.768326,2023-01-13 11:04:47.745
is_86,Two,11432,59.67955,2023-01-13 10:52:16.682
is_86,Two,12454,10.060315,2023-01-13 11:33:03.345
is_86,Four,12103,59.639286,2023-01-13 11:16:04.468
is_86,One,11152,59.560246,2023-01-13 10:33:37.711
is_86,Two,10512,59.099117,2023-01-13 10:10:27.749
is_86,Two,12885,59.676575,2023-01-13 11:44:49.926
is_86,One,12423,59.200943,2023-01-13 11:27:54.404
is_99,Two,7327,24.457045,2023-01-30 11:44:08.847
is_99,Four,6631,50.16673,2023-01-30 08:55:54.48
is_99,One,6694,54.52162,2023-01-30 09:00:08.841
is_99,One,6797,52.368423,2023-01-30 09:06:18.862
is_99,Three,7205,55.677284,2023-01-30 09:18:58.82
liveday_26,Four,92853,55.01978,2023-04-11 08:44:17.754
liveday_26,One,99071,55.347565,2023-04-11 10:51:03.358
liveday_26,One,94467,54.995785,2023-04-11 09:30:47.744
liveday_26,Three,97796,54.93523,2023-04-11 10:27:58.847
liveday_26,Two,93650,53.07552,2023-04-11 08:59:05.569
liveday_26,Four,96855,53.773243,2023-04-11 10:11:27.721
liveday_26,One,84597,54.777603,2023-04-11 06:22:44.453
liveday_26,Three,86863,55.11757,2023-04-11 07:03:07.753
liveday_26,Four,98420,53.085434,2023-04-11 10:39:22.294
liveday_26,Five,99669,55.151608,2023-04-11 11:01:48.801
liveday_5,One,3207,55.068462,2023-02-23 10:38:37.767
liveday_5,Five,4131,53.083687,2023-02-23 11:20:03.302
liveday_5,Four,3422,50.95295,2023-02-23 10:47:54.44
liveday_5,One,3785,55.328518,2023-02-23 10:58:58.814
liveday_26,Five,4310,53.298378,2023-03-27 09:09:30.028
liveday_26,Three,2661,54.49036,2023-03-27 08:40:37.797
liveday_26,Two,4725,55.44998,2023-03-27 09:17:13.349
liveday_26,One,5313,34.77958,2023-03-27 09:27:44.496
main_825,One,1228,42.889008,2023-02-14 10:27:09.963
is_86,Two,11770,56.42894,2023-01-16 09:10:40.031
is_86,One,9749,57.33618,2023-01-16 07:01:18.801
is_86,Four,8723,57.064095,2023-01-16 06:34:30.09
is_86,Four,12274,56.91604,2023-01-16 09:24:31.174
is_86,Two,10203,56.210876,2023-01-16 08:23:46.649
is_86,Three,10929,56.295086,2023-01-16 08:46:53.3
is_86,One,11294,57.00401,2023-01-16 08:58:43.378
is_86,Three,9347,56.769787,2023-01-16 06:48:54.435
is_86,Four,10556,56.399555,2023-01-16 08:34:18.847
main_905,One,27392,53.87508,2023-04-07 06:42:28.837
main_905,One,26625,53.613605,2023-04-07 06:28:47.783
is_103,Four,5596,44.107048,2023-02-02 11:27:02.294
is_103,Two,2748,53.221695,2023-02-02 09:12:07.798
is_103,Two,4318,52.057034,2023-02-02 10:47:18.891
is_103,One,3612,51.54054,2023-02-02 10:23:35.537
is_103,One,1931,52.682446,2023-02-02 08:49:47.782
is_103,One,1085,48.894848,2023-02-02 08:25:16.693
is_103,Four,4058,52.097076,2023-02-02 10:36:58.834
is_103,Three,4825,46.785583,2023-02-02 10:59:47.721
is_103,Three,3166,51.063717,2023-02-02 09:23:37.72
is_103,Four,2268,52.323154,2023-02-02 09:00:01.154
is_103,One,3296,44.264088,2023-02-02 10:02:13.347
is_103,One,5126,48.72519,2023-02-02 11:08:54.424
is_103,Three,1531,51.45071,2023-02-02 08:37:32.258
main_809,Three,2234,20.39212,2023-02-08 10:21:57.707
liveday_5,One,6931,45.144615,2023-02-23 08:39:12.237
main_863,Three,10488,50.806286,2023-03-13 08:39:33.315
main_863,One,12248,52.253178,2023-03-13 09:10:03.319
main_863,One,15940,13.785943,2023-03-13 10:13:00.049
main_863,Three,10830,37.997456,2023-03-13 08:46:06.691
main_863,One,12889,50.80435,2023-03-13 09:21:30.083
main_863,One,13109,56.013264,2023-03-13 09:25:31.119
is_90,Three,2832,58.29577,2023-01-24 11:10:17.795
is_90,Two,1984,56.34569,2023-01-24 10:45:11.164
is_90,One,2526,58.150864,2023-01-24 10:58:55.586
is_90,Four,2997,56.65719,2023-01-24 11:17:37.755
is_90,One,1797,26.802397,2023-01-24 10:02:22.206
is_86,Three,658,54.270947,2023-01-16 08:46:53.36
is_86,Two,534,53.766903,2023-01-16 08:23:47.722
is_86,Four,816,54.393826,2023-01-16 09:24:32.247
is_86,Two,745,54.47249,2023-01-16 09:10:41.119
is_86,Four,566,54.125137,2023-01-16 08:34:19.946
is_86,One,691,53.925587,2023-01-16 08:58:44.451
main_856,Three,727,43.248844,2023-03-13 10:38:54.494
main_856,Two,391,15.830716,2023-03-13 10:09:04.447
main_856,Four,1390,23.535002,2023-03-13 11:08:03.31
main_856,Three,528,48.968765,2023-03-13 10:29:16.656
main_856,Three,917,21.911419,2023-03-13 10:43:49.987
main_856,One,1136,29.00371,2023-03-13 10:56:35.592
liveday_26,One,63919,56.09699,2023-03-31 06:06:04.473
liveday_26,Four,65317,55.900417,2023-03-31 06:30:24.43
liveday_26,Four,65410,56.922768,2023-03-31 06:31:57.782
liveday_26,One,74213,57.4259,2023-03-31 09:02:29.916
liveday_26,Four,75421,56.165813,2023-03-31 09:23:47.758
liveday_26,Four,75643,55.95921,2023-03-31 09:27:28.856
liveday_26,One,74518,57.464615,2023-03-31 09:07:34.424
liveday_26,Two,72436,55.83331,2023-03-31 08:30:56.696
liveday_26,Two,72508,56.59378,2023-03-31 08:32:07.799
liveday_26,Three,73469,57.53171,2023-03-31 08:49:02.272
liveday_26,Three,73687,56.891018,2023-03-31 08:53:27.701
liveday_26,Two,78788,56.390648,2023-03-31 10:20:41.11
liveday_26,Two,79271,55.536846,2023-03-31 10:28:44.437
liveday_26,Two,66525,56.351223,2023-03-31 06:51:21.123
liveday_26,One,63614,56.630272,2023-03-31 06:00:59.949
liveday_26,Two,66763,56.0699,2023-03-31 06:55:19.954
liveday_26,Four,64656,55.837536,2023-03-31 06:19:06.672
liveday_26,Three,80619,54.392403,2023-03-31 10:52:07.745
preflight_1151,Seven,1951,10.666845,2023-02-06 09:27:24.446
preflight_1151,Seven,2056,47.482224,2023-02-06 09:34:24.422
is_84,Two,11380,59.344326,2023-01-11 09:04:44.453
is_84,Three,11732,59.314484,2023-01-11 09:20:34.432
is_84,Four,11181,59.35584,2023-01-11 08:55:33.306
is_84,One,10745,59.477562,2023-01-11 08:42:04.445
liveday_14,Three,4939,11.966954,2023-03-13 08:26:38.871
liveday_14,Two,1341,35.676025,2023-03-13 06:20:05.559
liveday_14,Two,1980,45.50243,2023-03-13 06:30:59.921
liveday_14,Three,5974,20.47539,2023-03-13 08:45:01.122
liveday_14,Three,5280,25.06545,2023-03-13 08:32:36.627
liveday_14,Two,853,39.172535,2023-03-13 06:11:41.132
liveday_14,Three,6391,30.396675,2023-03-13 08:52:42.299
liveday_29,Two,10246,44.454365,2023-04-19 06:22:13.319
liveday_29,One,11960,55.284668,2023-04-19 06:51:04.427
liveday_29,One,11655,54.072273,2023-04-19 06:45:59.918
main_905,One,26365,54.7764,2023-04-07 06:16:24.453
main_905,One,25747,54.57621,2023-04-07 06:05:09.99
main_905,One,24897,51.30803,2023-04-07 05:50:06.631
is_89,Three,54704,62.447456,2023-01-20 07:02:32.266
is_89,Four,37777,54.2951,2023-01-23 06:30:43.316
is_89,Two,38945,49.227356,2023-01-23 08:17:27.793
is_89,One,38707,55.42239,2023-01-23 06:53:45.597
is_89,Three,38342,55.47067,2023-01-23 06:44:03.381
is_103,Four,769,94.17213,2023-02-02 04:32:51.113
is_103,Two,1306,91.79927,2023-02-02 04:55:57.743
liveday_14,One,1632,55.36211,2023-03-13 04:50:54.402
liveday_14,One,2190,56.45626,2023-03-13 05:00:51.157
is_99,Three,3926,92.75931,2023-01-30 08:31:33.349
is_99,Two,4246,93.80363,2023-01-30 08:40:49.993
is_99,One,5083,61.031395,2023-01-30 09:03:28.829
is_99,Four,7148,93.296135,2023-01-30 11:19:04.417
is_99,Four,4686,91.52481,2023-01-30 08:51:33.31
is_99,Three,5621,88.97812,2023-01-30 09:17:37.75
is_99,Two,6700,77.530106,2023-01-30 11:07:26.627
is_99,Four,6125,74.49841,2023-01-30 10:19:27.71
is_99,Three,6382,10.039267,2023-01-30 10:39:08.834
is_99,One,6334,94.06751,2023-01-30 10:28:38.815
is_99,Two,5965,91.91004,2023-01-30 10:07:02.291
liveday_26,Three,4412,49.96949,2023-04-11 07:03:08.827
liveday_26,One,2191,51.38889,2023-04-11 06:22:46.605
liveday_26,One,2674,52.294548,2023-04-11 06:32:00.068
liveday_26,One,12366,51.78659,2023-04-11 09:30:48.806
liveday_26,Two,11208,52.59511,2023-04-11 08:59:06.689
liveday_21,Four,951,49.098946,2023-03-24 11:52:45.512
main_905,One,21166,56.21599,2023-04-07 06:28:49.918
is_99,One,8005,19.512196,2023-01-31 06:48:15.502
is_99,Four,7864,49.093132,2023-01-31 05:36:18.819
liveday_26,Three,25921,48.949013,2023-03-28 05:42:26.647
liveday_26,Two,38052,45.879948,2023-03-28 09:10:54.495
liveday_26,Four,21045,54.267704,2023-03-28 04:14:43.377
liveday_26,Four,22391,55.10421,2023-03-28 04:38:53.35
liveday_26,Four,21743,54.428764,2023-03-28 04:27:09.918
liveday_26,Four,20849,57.09267,2023-03-28 04:11:13.396
liveday_26,Four,22880,54.897007,2023-03-28 04:47:45.506
liveday_26,Four,23355,54.492134,2023-03-28 04:56:31.134
liveday_26,Two,43965,55.297253,2023-03-28 10:52:01.188
liveday_26,One,35272,35.769753,2023-03-28 08:22:02.23
liveday_26,Seven,35399,10.604676,2023-03-28 08:24:26.643
liveday_26,Two,44602,54.387207,2023-03-28 11:03:24.482
liveday_26,Two,41835,52.657104,2023-03-28 10:15:35.557
liveday_26,Three,24416,52.32774,2023-03-28 05:15:57.787
liveday_26,Three,25150,54.097095,2023-03-28 05:28:25.569
liveday_26,One,27341,54.257282,2023-03-28 06:09:07.739
liveday_26,One,37434,52.938362,2023-03-28 09:00:23.332
liveday_26,One,24282,54.321873,2023-03-28 05:12:48.873
liveday_26,One,37176,32.26667,2023-03-28 08:55:48.877
liveday_26,One,26766,55.156685,2023-03-28 05:58:21.127
liveday_26,One,35891,25.363981,2023-03-28 08:33:17.703
liveday_26,Two,36793,31.838026,2023-03-28 08:48:40.039
liveday_26,Seven,43235,35.334526,2023-03-28 10:39:33.304
liveday_26,Two,38386,39.209057,2023-03-28 09:17:17.782
liveday_26,Seven,42373,24.207651,2023-03-28 10:24:54.439
liveday_13,One,4431,96.69337,2023-03-09 06:34:54.473
liveday_13,One,4012,96.204926,2023-03-09 06:21:57.728
liveday_13,Two,3635,98.77442,2023-03-09 06:06:28.831
liveday_13,Five,2816,97.54542,2023-03-09 05:35:11.171
liveday_13,Five,2351,98.21561,2023-03-09 05:22:35.538
liveday_13,Seven,2939,99.208466,2023-03-09 05:40:16.617
liveday_13,One,3497,98.53166,2023-03-09 05:55:37.781
main_904,One,7043,52.926846,2023-04-06 06:51:57.775
liveday_28,Three,1869,16.870573,2023-04-14 10:55:21.119
liveday_28,Four,2140,10.22431,2023-04-14 11:00:45.578
liveday_28,Five,1046,35.718506,2023-04-14 10:40:48.886
liveday_5,One,7753,43.58119,2023-02-23 08:58:28.881
liveday_5,One,8394,43.54883,2023-02-23 10:11:18.818
liveday_5,One,9031,40.76558,2023-02-23 10:25:04.438
is_99,One,13311,59.739616,2023-01-31 09:15:28.804
is_99,Four,14636,59.29048,2023-01-31 10:43:52.23
is_99,Two,15007,58.91737,2023-01-31 10:53:10.035
is_99,Two,12780,59.354206,2023-01-31 09:03:35.572
is_99,Three,16117,59.73992,2023-01-31 11:17:30.066
is_99,One,15613,59.78232,2023-01-31 11:06:29.925
is_99,Two,16851,49.112206,2023-01-31 11:42:28.871
is_99,Three,13935,59.512035,2023-01-31 09:29:10.035
is_99,Four,16586,59.359756,2023-01-31 11:32:26.657
is_99,Four,12286,53.721375,2023-01-31 08:52:35.518
is_89,Two,36858,55.389088,2023-01-23 10:40:12.287
is_89,Three,36281,54.760067,2023-01-23 10:16:09.903
is_89,One,36604,57.79986,2023-01-23 10:27:19.944
is_89,One,37607,57.852272,2023-01-23 11:16:58.806
is_89,Four,37171,56.879234,2023-01-23 10:49:53.301
is_89,Three,37653,10.152852,2023-01-23 11:25:31.105
liveday_26,Three,33469,31.32924,2023-03-30 11:01:44.422
liveday_26,One,31577,46.73315,2023-03-30 10:28:27.76
liveday_26,Three,27854,53.924305,2023-03-30 09:24:44.4
liveday_26,Four,32892,54.605324,2023-03-30 10:51:19.947
liveday_26,Four,32598,49.789494,2023-03-30 10:46:24.477
liveday_26,Four,26122,53.24695,2023-03-30 08:55:05.564
liveday_26,Four,26384,49.579857,2023-03-30 08:59:27.707
liveday_26,One,31698,57.085552,2023-03-30 10:30:29.924
liveday_26,Two,30821,44.978558,2023-03-30 10:15:05.59
liveday_26,Two,31060,56.078728,2023-03-30 10:19:03.369
main_825,One,198,99.08781,2023-02-15 04:41:17.731
main_825,One,1082,93.28637,2023-02-15 05:38:32.21
main_825,One,1177,98.78167,2023-02-15 05:46:14.462
main_825,Three,1283,10.315601,2023-02-15 08:33:04.426
main_825,One,652,96.429016,2023-02-15 04:53:06.684
main_825,One,791,49.26405,2023-02-15 05:21:20.041
main_825,One,1251,10.167076,2023-02-15 06:07:58.89
main_787,One,11471,88.89251,2023-01-24 09:35:09.955
liveday_26,Two,53940,52.405895,2023-03-30 05:41:45.587
liveday_26,Two,53655,48.320225,2023-03-30 05:37:00.043
liveday_26,Four,55977,53.845413,2023-04-11 10:11:27.705
liveday_26,One,58189,55.04711,2023-04-11 10:51:03.394
liveday_26,Five,58769,54.687252,2023-04-11 11:01:47.758
liveday_26,One,54351,54.330997,2023-04-11 09:30:47.724
